term	oddsratio	pvalue	qvalue	zscore	combined_score	shared	n_shared
COL1A1	22.22222222222222	0.05781535510965967	0.07282129938395919	-1.7865885274932565	5.0926721684744995	['Sodalis']	1
BSN	28.571428571428573	0.0046221171369382995	0.007800580889898495	-0.9441870551115881	5.076801665439551	['Pseudomonas', 'Azomonas']	2
SBDS	30.0	0.0005103270182314082	0.0014113560117109485	-0.6685381841633165	5.067826178335369	['Pseudomonas', 'Azomonas', 'Sodalis']	3
CARD9	20.0	0.06337943765822467	0.07844654170209521	-1.8013759703638084	4.969304208725323	['Salmonella']	1
EPCAM	53.333333333333336	1.0106452106762422e-05	0.00013128179201309572	-0.4314432670037592	4.962605644478119	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
RPS6	80.0	0.0008479178507379393	0.002125579641421033	-0.6982115587468295	4.938259604313029	['Pseudomonas', 'Azomonas']	2
KDR	42.857142857142854	0.00020383374630290793	0.0006755932931586072	-0.572375251009672	4.864162715392454	['Pseudomonas', 'Salmonella', 'Sodalis']	3
MADCAM1	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.7350537740740033	4.8103819117615965	['Salmonella', 'Azomonas']	2
RACK1	50.0	0.00013820353863346397	0.0005034837129819678	-0.5349928331289235	4.754365236932497	['Pseudomonas', 'Azomonas', 'Sodalis']	3
CHUK	44.44444444444444	0.0021745296240096457	0.004142881624409488	-0.7688890785250188	4.714015038910561	['Salmonella', 'Borrelia']	2
FLT1	80.0	0.0008479178507379393	0.002125579641421033	-0.660484723364902	4.671428004590553	['Pseudomonas', 'Azomonas']	2
GSTM1	120.0	1.7819683726220423e-05	0.00016189636100199696	-0.4260175202183529	4.658589719935703	['Pseudomonas', 'Salmonella', 'Borrelia']	3
HDX	30.0	0.0005103270182314082	0.0014113560117109485	-0.6125985153244344	4.643777821989214	['Pseudomonas', 'Azomonas', 'Sodalis']	3
FBRS	12.5	0.095970126238325	0.11385385824952578	-1.95002006839278	4.5702977605315445	['Pseudomonas']	1
HAMP	22.22222222222222	4.126614122045985e-05	0.0002456863778218119	-0.451818872429159	4.561323067537419	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
ESR1	12.5	0.095970126238325	0.11385385824952578	-1.9247373395835208	4.5110421658174245	['Salmonella']	1
GNE	40.0	0.00024299220450599773	0.0007677837223457325	-0.539955152305878	4.4937666014037045	['Pseudomonas', 'Azomonas', 'Sodalis']	3
GDNF	25.0	0.0522126713937607	0.06661259465513518	-1.5206128951128906	4.489503231107217	['Sodalis']	1
STX2	25.806451612903224	0.00012060559438330156	0.00046023381120749495	-0.494501395268973	4.461878616026232	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
HLA-B	12.5	0.095970126238325	0.11385385824952578	-1.829792011432462	4.288517060740243	['Salmonella']	1
HAS2	33.333333333333336	0.04089027228801751	0.0557043327991425	-1.3380527130076214	4.2775713247888065	['Sodalis']	1
CDT1	22.22222222222222	0.05781535510965967	0.07282129938395919	-1.4563683266505523	4.151379195626812	['Sodalis']	1
ALPP	15.384615384615385	0.07984310137707581	0.09614066326865121	-1.634132179932686	4.130582515956762	['Pseudomonas']	1
ICAM3	18.181818181818183	0.0689052226867897	0.08439249178591576	-1.5396081110560795	4.118487574356365	['Borrelia']	1
GMDS	33.333333333333336	0.04089027228801751	0.0557043327991425	-1.2843093461224218	4.105761139098144	['Azomonas']	1
AURKA	33.333333333333336	0.04089027228801751	0.0557043327991425	-1.2824102114749192	4.099689865648976	['Sodalis']	1
AK1	37.5	0.00028665828308085435	0.0008714953948982947	-0.5011170301752915	4.087721711994231	['Pseudomonas', 'Azomonas', 'Sodalis']	3
XDH	17.647058823529413	0.0020443295380797263	0.004075981063520199	-0.6564520457953227	4.065200998144579	['Pseudomonas', 'Azomonas', 'Sodalis']	3
BMI1	33.333333333333336	0.003541838312588534	0.006163469648158125	-0.7101596802271932	4.007508759380474	['Salmonella', 'Sodalis']	2
CD33	33.333333333333336	0.003541838312588534	0.006163469648158125	-0.705173035766007	3.979368579200536	['Pseudomonas', 'Sodalis']	2
ADK	17.391304347826086	0.011029669068040442	0.01731886986752138	-0.8802836899605235	3.9675851130486217	['Salmonella', 'Sodalis']	2
RPIA	40.0	0.0025958023440091583	0.004789385673451618	-0.6438329470225599	3.8332909864043954	['Salmonella', 'Sodalis']	2
CDC42	24.242424242424242	0.00014981163539846599	0.0005396575997827094	-0.43238087263867664	3.8076029596102505	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
MUS81	28.571428571428573	0.046571080152056916	0.06098819661460814	-1.2194795335914108	3.7398699906324033	['Sodalis']	1
CIPC	20.0	0.06337943765822467	0.07844654170209521	-1.3523094912344484	3.730502325360406	['Azomonas']	1
IRF4	33.333333333333336	0.003541838312588534	0.006163469648158125	-0.6597876405087402	3.7232538290879216	['Salmonella', 'Sodalis']	2
CCL8	20.0	0.06337943765822467	0.07844654170209521	-1.3493971930953512	3.72246841370744	['Borrelia']	1
DERA	21.05263157894737	0.007881614044943495	0.01254425205667987	-0.7647850100006645	3.7040240201402117	['Pseudomonas', 'Sodalis']	2
IL23A	40.0	0.03516993593983473	0.050534678903494376	-1.1000328823040673	3.6824300949414166	['Salmonella']	1
CCR1	42.10526315789474	2.2379446866112968e-05	0.0001765642249682287	-0.3402823176575086	3.643527853047072	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
ELAVL1	40.0	0.03516993593983473	0.050534678903494376	-1.0736823043062118	3.5942198577754496	['Salmonella']	1
RETN	20.0	0.06337943765822467	0.07844654170209521	-1.2813939836631936	3.5348736859006724	['Sodalis']	1
HADH	33.333333333333336	0.04089027228801751	0.0557043327991425	-1.098958344951036	3.5132193655760267	['Azomonas']	1
MCM7	28.571428571428573	0.046571080152056916	0.06098819661460814	-1.1417545067591046	3.50150478042246	['Sodalis']	1
GPD2	33.333333333333336	0.04089027228801751	0.0557043327991425	-1.0933011599531617	3.4951341196879637	['Azomonas']	1
B2M	15.384615384615385	0.07984310137707581	0.09614066326865121	-1.3702699516256145	3.4636201243884885	['Sodalis']	1
CXCL16	20.0	0.06337943765822467	0.07844654170209521	-1.245064269147349	3.434653961525802	['Sodalis']	1
MAP2K1	40.0	0.0025958023440091583	0.004789385673451618	-0.5728126317972285	3.4104459992631546	['Salmonella', 'Sodalis']	2
PIGB	66.66666666666667	0.0011246172397418454	0.002568841510316187	-0.4962923820656876	3.369980381753776	['Salmonella', 'Sodalis']	2
DHFR	34.78260869565217	4.2997740744038606e-05	0.00025248901642389794	-0.3299646425549571	3.317584288294157	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
FGB	33.333333333333336	0.04089027228801751	0.0557043327991425	-1.0340038982633404	3.305568892715151	['Borrelia']	1
CCL19	38.46153846153846	3.908973014293823e-06	9.139889629785195e-05	-0.2648320039615928	3.2977505804881195	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
FOXP1	66.66666666666667	0.0011246172397418454	0.002568841510316187	-0.47561535478253897	3.229576904256965	['Azomonas', 'Borrelia']	2
GALP	15.789473684210526	0.0027335345735203026	0.005036282896199297	-0.5465896898410938	3.226059689900458	['Pseudomonas', 'Azomonas', 'Sodalis']	3
XBP1	30.76923076923077	0.004065474431658546	0.006961651290429947	-0.5843498356453908	3.2169772254414197	['Pseudomonas', 'Azomonas']	2
ADO	13.333333333333334	0.09063136714130728	0.10842040757555456	-1.3247964458706778	3.180776531681426	['Pseudomonas']	1
MMP8	17.391304347826086	0.011029669068040442	0.01731886986752138	-0.7055333628242323	3.1799563016169134	['Pseudomonas', 'Azomonas']	2
HPX	40.0	0.0025958023440091583	0.004789385673451618	-0.5302455812240536	3.1570077556402265	['Azomonas', 'Sodalis']	2
BACE1	26.666666666666668	0.00521122158902302	0.008591834568568723	-0.6004970259835012	3.156777424644312	['Salmonella', 'Sodalis']	2
INF2	4.25531914893617	0.24468239105210357	0.2865770080992761	-2.180413298917424	3.069573353889058	['Pseudomonas']	1
KYNU	40.0	0.03516993593983473	0.050534678903494376	-0.9108746930313933	3.0492110156868586	['Azomonas']	1
BPIFA2	80.0	0.0008479178507379393	0.002125579641421033	-0.43045915427889325	3.044519997201867	['Pseudomonas', 'Azomonas']	2
RELB	25.0	0.005832250262087646	0.009506050490550966	-0.5916951519106285	3.0438883590109365	['Salmonella', 'Sodalis']	2
UNC93B1	40.0	0.03516993593983473	0.050534678903494376	-0.8857481044347888	2.9650981609533282	['Salmonella']	1
MATK	25.0	0.0522126713937607	0.06661259465513518	-1.0021897000440745	2.9588950027917615	['Salmonella']	1
LDHD	12.5	0.095970126238325	0.11385385824952578	-1.2609697242250417	2.955357844841924	['Sodalis']	1
CD74	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.4427781152557955	2.8976544460758515	['Pseudomonas', 'Azomonas']	2
IL2	27.586206896551722	9.571517153130281e-05	0.0003983485779587554	-0.3106886070346962	2.8751539209538466	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
LIG1	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.8976566852957641	2.869685520755907	['Salmonella']	1
FGF21	25.0	0.0522126713937607	0.06661259465513518	-0.9627452376964634	2.842437986197975	['Sodalis']	1
ASPA	30.76923076923077	0.004065474431658546	0.006961651290429947	-0.4975761475774442	2.7392685631743494	['Pseudomonas', 'Azomonas']	2
CLPS	52.63157894736842	1.0406317918289203e-06	6.262868378694854e-05	-0.19785961372364352	2.725651225573403	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
AIM2	30.76923076923077	6.560236003660701e-05	0.00031835711323425136	-0.27979827663494866	2.694988709162981	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
NES	57.142857142857146	8.041455287458857e-06	0.00012166248823143636	-0.2297191585288516	2.694812588257361	['Pseudomonas', 'Salmonella', 'Azomonas', 'Borrelia']	4
NEDD8	53.333333333333336	1.0106452106762422e-05	0.00013128179201309572	-0.23347242008163954	2.6854783428965083	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
GRB2	50.0	0.00013820353863346397	0.0005034837129819678	-0.30023507253201465	2.6681239511298895	['Pseudomonas', 'Azomonas', 'Sodalis']	3
IRS1	35.294117647058826	0.00033503303090346744	0.0009904654660732393	-0.32610011468595373	2.609218792377608	['Pseudomonas', 'Azomonas', 'Sodalis']	3
CSF2	40.0	0.00024299220450599773	0.0007677837223457325	-0.31336902872310246	2.6080078487564164	['Pseudomonas', 'Salmonella', 'Azomonas']	3
FMO3	40.0	0.03516993593983473	0.050534678903494376	-0.776111723696863	2.5980833976453748	['Sodalis']	1
ERAS	7.6923076923076925	0.14739478186731123	0.17294679697204582	-1.3467501057838542	2.57854256664363	['Salmonella']	1
DSE	25.0	0.005832250262087646	0.009506050490550966	-0.5002398139553984	2.5734098741485436	['Salmonella', 'Sodalis']	2
FDPS	15.384615384615385	0.07984310137707581	0.09614066326865121	-1.0169319448209997	2.5704905409601313	['Sodalis']	1
EPX	40.0	0.03516993593983473	0.050534678903494376	-0.7670963733757173	2.5679039385827593	['Azomonas']	1
FOS	9.411764705882353	0.003760934062292007	0.006535893519064218	-0.4594845600623971	2.5653427020451933	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CCL24	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.823213696532572	2.524611618919769	['Pseudomonas']	1
PTEN	26.666666666666668	0.0001076459956875389	0.00043241200200726184	-0.27547837603090375	2.51695295675707	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
PDGFB	30.0	0.0005103270182314082	0.0014113560117109485	-0.31715689174438993	2.404194759097038	['Pseudomonas', 'Azomonas', 'Sodalis']	3
ZAP70	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.3670084961683987	2.4017984720306313	['Salmonella', 'Sodalis']	2
MAP3K5	40.0	0.03516993593983473	0.050534678903494376	-0.7143471799024387	2.391322655736892	['Sodalis']	1
GGN	120.0	1.7819683726220423e-05	0.00016189636100199696	-0.21740631820304368	2.377383067510137	['Pseudomonas', 'Azomonas', 'Sodalis']	3
BSG	44.44444444444444	1.8631929570991875e-05	0.00016189636100199696	-0.214658450018728	2.3377665723869994	['Pseudomonas', 'Azomonas', 'Sodalis', 'Borrelia']	4
BPIFA1	50.0	0.001788517950670151	0.0035826076083517355	-0.36610852948560496	2.3161372717714372	['Pseudomonas', 'Azomonas']	2
CASP7	38.095238095238095	3.147729950666069e-05	0.00020973993350034012	-0.22291382479634522	2.310779081538202	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
MIF	30.76923076923077	6.560236003660701e-05	0.00031835711323425136	-0.23964978440420007	2.308282491551238	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
NLRP6	25.0	0.0522126713937607	0.06661259465513518	-0.7791165525226101	2.3002871350105796	['Salmonella']	1
CD46	23.529411764705884	0.00648467284785315	0.010502883227127393	-0.4560102140727329	2.2975226046661463	['Borrelia', 'Sodalis']	2
LCN2	26.666666666666668	0.0001076459956875389	0.00043241200200726184	-0.24958733353889023	2.2803952388965367	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
WNT3A	50.0	0.001788517950670151	0.0035826076083517355	-0.3574373298511287	2.2612800722065987	['Pseudomonas', 'Azomonas']	2
CYP7A1	10.526315789473685	0.11176835602976617	0.1315042139563397	-1.0296945582814598	2.2563972805560955	['Sodalis']	1
DNMT3B	16.666666666666668	0.07439301115818386	0.09042477537752783	-0.8665099711247388	2.2515336839449946	['Pseudomonas']	1
CDKN1A	23.076923076923077	0.0010124816038161106	0.0024943512308573143	-0.3244174233249542	2.2369719810541873	['Pseudomonas', 'Azomonas', 'Sodalis']	3
PIGR	24.0	0.0009136693415342205	0.002268298789986501	-0.31540877738867235	2.2072438154174145	['Pseudomonas', 'Salmonella', 'Sodalis']	3
SERPINE1	18.181818181818183	0.010199627075121682	0.016074412277704026	-0.47512841445275145	2.178655789456658	['Pseudomonas', 'Azomonas']	2
CCNA2	80.0	0.0008479178507379393	0.002125579641421033	-0.30660394470571084	2.1685259370107968	['Pseudomonas', 'Sodalis']	2
LAMP2	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.7057959302005012	2.164517686568847	['Salmonella']	1
CLPB	10.666666666666666	0.002488912632127078	0.004727831085547152	-0.3589248007982208	2.152080571855765	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CCR9	60.0	8.802957073111251e-05	0.0003760997606651518	-0.22868928571542507	2.1354634494954547	['Pseudomonas', 'Salmonella', 'Sodalis']	3
MDH2	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.6920150995222224	2.122254972287863	['Borrelia']	1
ADH4	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.6637526610891332	2.1219263801985706	['Salmonella']	1
ABCG2	40.0	2.6647209880969786e-05	0.00018423823605874808	-0.1988060533948302	2.093989589572082	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
ELL	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.6725640192286721	2.0626028752485674	['Pseudomonas']	1
HMGB1	22.857142857142858	0.00018373827785087577	0.0006267570963295126	-0.23857003270412028	2.052178995691648	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
VAMP3	15.384615384615385	0.07984310137707581	0.09614066326865121	-0.7984727225860737	2.0182929556642657	['Salmonella']	1
DIABLO	36.36363636363637	0.003051761030059712	0.005504298295451317	-0.3454572786779754	2.0009011562670884	['Salmonella', 'Sodalis']	2
CTSS	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.6094265699819666	1.9482533049536224	['Azomonas']	1
ERH	18.181818181818183	0.0689052226867897	0.08439249178591576	-0.7230174902245595	1.9340886347303157	['Salmonella']	1
DST	40.0	0.03516993593983473	0.050534678903494376	-0.5746374156326101	1.923635326766503	['Azomonas']	1
FUT2	36.36363636363637	3.6912800683618665e-05	0.00022749092129071825	-0.18809214127566506	1.9198474886280497	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
MAP3K8	66.66666666666667	0.0011246172397418454	0.002568841510316187	-0.2791019756810611	1.895189643328849	['Pseudomonas', 'Azomonas']	2
LIAS	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.5918853056768091	1.892176284621871	['Borrelia']	1
GNS	30.76923076923077	6.560236003660701e-05	0.00031835711323425136	-0.1943129213922958	1.8716024111897662	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
VCP	40.0	0.0025958023440091583	0.004789385673451618	-0.3141857036854067	1.8706175748911944	['Salmonella', 'Sodalis']	2
CBS	11.594202898550725	0.0018841229869007148	0.003762394660177514	-0.2975625425525695	1.866994525811833	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
GAL	25.0	0.0522126713937607	0.06661259465513518	-0.612503583187535	1.8083739948693764	['Salmonella']	1
CYP2B6	40.0	0.03516993593983473	0.050534678903494376	-0.5378261611747268	1.8004073092873072	['Sodalis']	1
DNMT1	16.666666666666668	0.07439301115818386	0.09042477537752783	-0.687981036944774	1.787645301514454	['Sodalis']	1
EIF5	40.0	0.03516993593983473	0.050534678903494376	-0.5221101444534606	1.7477969429264621	['Sodalis']	1
CCND1	33.333333333333336	0.003541838312588534	0.006163469648158125	-0.3080023423191523	1.738090909862446	['Salmonella', 'Sodalis']	2
INSR	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.5632960383506244	1.7275025054872781	['Pseudomonas']	1
RET	23.529411764705884	0.00648467284785315	0.010502883227127393	-0.3374011314835793	1.699932814004506	['Salmonella', 'Sodalis']	2
HGS	13.793103448275861	0.016578885004773773	0.025718270345161727	-0.4063817225018313	1.6660128239214027	['Pseudomonas', 'Sodalis']	2
ARAF	28.571428571428573	0.0046221171369382995	0.007800580889898495	-0.30961603691236234	1.6647752194163534	['Pseudomonas', 'Azomonas']	2
CD200	40.0	0.03516993593983473	0.050534678903494376	-0.49292452825415195	1.6500962349197752	['Salmonella']	1
FURIN	47.05882352941177	1.5363644707252575e-05	0.00016189636100199696	-0.14611379142491016	1.6194531676294754	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
MTHFR	11.764705882352942	0.10127235423692721	0.11970243340872094	-0.688904916873801	1.5775521755550943	['Sodalis']	1
DSCAM	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.5127141144364237	1.5723790990631794	['Sodalis']	1
NANOG	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.23968690665457276	1.5685730771326771	['Azomonas', 'Sodalis']	2
MX2	66.66666666666667	4.858395677339774e-06	9.188083589792573e-05	-0.12548949457300174	1.535339154580411	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
ASPH	75.0	5.146542064242484e-05	0.000270140942637381	-0.1546732682233171	1.5273367193066598	['Pseudomonas', 'Salmonella', 'Azomonas']	3
LDLR	33.333333333333336	0.00038831126193616993	0.0011072467468955978	-0.18787165468932826	1.4754882378788423	['Salmonella', 'Borrelia', 'Sodalis']	3
ATG12	40.0	0.0025958023440091583	0.004789385673451618	-0.24772780732254235	1.4749365891925255	['Salmonella', 'Sodalis']	2
YBEY	40.0	0.03516993593983473	0.050534678903494376	-0.43774234058020195	1.465370349117491	['Sodalis']	1
CAV1	42.857142857142854	0.00020383374630290793	0.0006755932931586072	-0.1712071982898544	1.454954016721174	['Pseudomonas', 'Azomonas', 'Sodalis']	3
ALPK1	40.0	0.03516993593983473	0.050534678903494376	-0.43066332515064476	1.4416728943598154	['Salmonella']	1
LDHA	12.5	0.095970126238325	0.11385385824952578	-0.6125200586232338	1.4355744833506765	['Sodalis']	1
DLL1	100.0	2.6551814345673096e-05	0.00018423823605874808	-0.1346383795110087	1.4186055015843697	['Pseudomonas', 'Salmonella', 'Azomonas']	3
ARSI	12.5	0.095970126238325	0.11385385824952578	-0.5983359960155933	1.4023310359515078	['Pseudomonas']	1
SHF	28.571428571428573	0.0046221171369382995	0.007800580889898495	-0.25976055062726006	1.3967071343549746	['Azomonas', 'Sodalis']	2
HPN	16.666666666666668	0.07439301115818386	0.09042477537752783	-0.5272104744709946	1.3699001527464099	['Sodalis']	1
LAMP1	40.0	3.3076729458502243e-06	8.861807100757059e-05	-0.10819622449229059	1.3653568995554954	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
IFIT1	66.66666666666667	0.0011246172397418454	0.002568841510316187	-0.2009543051919695	1.3645425370165458	['Salmonella', 'Borrelia']	2
NCR2	40.0	0.03516993593983473	0.050534678903494376	-0.3693867185700059	1.2365455533336067	['Pseudomonas']	1
RHOD	25.0	0.0522126713937607	0.06661259465513518	-0.4141249511058895	1.2226749569514734	['Salmonella']	1
MEFV	22.22222222222222	0.05781535510965967	0.07282129938395919	-0.4200430264370328	1.1973330161808897	['Salmonella']	1
GPX2	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.3847332984000553	1.179890664377053	['Salmonella']	1
BDNF	24.0	0.0009136693415342205	0.002268298789986501	-0.16666464936079273	1.1663261865950008	['Pseudomonas', 'Salmonella', 'Sodalis']	3
IRAK3	58.8235294117647	6.56362820425747e-07	6.262868378694854e-05	-0.08118722481186323	1.1558261575915965	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
EIF4E	40.0	0.03516993593983473	0.050534678903494376	-0.34334811118983183	1.1493796576684876	['Sodalis']	1
PROM1	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.37242564619840557	1.1421458577967134	['Pseudomonas']	1
MGP	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.16721216325513408	1.0942796213274646	['Pseudomonas', 'Azomonas']	2
CRY2	28.571428571428573	0.0046221171369382995	0.007800580889898495	-0.20344514474429856	1.093904691948333	['Pseudomonas', 'Azomonas']	2
HLA-DRB1	11.764705882352942	0.10127235423692721	0.11970243340872094	-0.4766537343010156	1.0915093173457122	['Borrelia']	1
IFNG	21.05263157894737	0.007881614044943495	0.01254425205667987	-0.2241634087924629	1.0856732803942781	['Salmonella', 'Sodalis']	2
IRF9	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.33776743306128304	1.0797962382684076	['Salmonella']	1
MAPK3	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.33154573596086206	1.059906324478344	['Azomonas']	1
SLC15A1	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.3114036425517782	0.9955148095923203	['Sodalis']	1
HSPD1	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.14993005687297928	0.9811810496718247	['Salmonella', 'Azomonas']	2
SMAD4	40.0	0.00024299220450599773	0.0007677837223457325	-0.112058800226461	0.9326072576593849	['Pseudomonas', 'Azomonas', 'Sodalis']	3
EIF5B	14.285714285714286	0.08525578901603419	0.10227513495766788	-0.37659966935403316	0.9272257667724545	['Sodalis']	1
MSH6	40.0	0.03516993593983473	0.050534678903494376	-0.25054599331040384	0.8387186608465355	['Sodalis']	1
GBA2	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.2520250747889893	0.8056896582362031	['Azomonas']	1
ADAM17	42.10526315789474	2.2379446866112968e-05	0.0001765642249682287	-0.06896417562506783	0.7384247776438055	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
LGALS9	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.1095645792763492	0.717018929648619	['Pseudomonas', 'Azomonas']	2
GRN	40.0	0.03516993593983473	0.050534678903494376	-0.20950690733996308	0.7013377082609145	['Pseudomonas']	1
VASP	11.11111111111111	0.10653833653632022	0.12569568879422735	-0.30513869638533814	0.6832819452292238	['Sodalis']	1
FEN1	13.333333333333334	0.09063136714130728	0.10842040757555456	-0.28453665196545486	0.6831596716581713	['Sodalis']	1
WNT1	40.0	0.03516993593983473	0.050534678903494376	-0.19504774797753913	0.6529347519127185	['Salmonella']	1
IRAK2	100.0	1.3636105334638875e-06	6.262868378694854e-05	-0.04709592193218823	0.636048066506286	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
S1PR2	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.19652654182534932	0.6282684469002933	['Salmonella']	1
COMT	18.181818181818183	0.0689052226867897	0.08439249178591576	-0.2251905760791379	0.6023900385974904	['Sodalis']	1
RCAN1	80.0	0.0008479178507379393	0.002125579641421033	-0.08148275053225007	0.5763052335082153	['Salmonella', 'Azomonas']	2
CSF1R	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.17533030777205805	0.5605069887017818	['Pseudomonas']	1
TFF1	33.333333333333336	0.003541838312588534	0.006163469648158125	-0.0981725641328418	0.5539985184280528	['Salmonella', 'Sodalis']	2
CD79A	22.22222222222222	0.05781535510965967	0.07282129938395919	-0.19335263653577758	0.551151860450216	['Borrelia']	1
IL1RN	18.181818181818183	0.010199627075121682	0.016074412277704026	-0.10809622486437925	0.4956648749169011	['Pseudomonas', 'Azomonas']	2
ABR	50.0	0.001788517950670151	0.0035826076083517355	-0.07473280981946684	0.4727872537967717	['Salmonella', 'Sodalis']	2
SLC26A3	28.571428571428573	0.046571080152056916	0.06098819661460814	-0.14915607588403826	0.45742820338804013	['Sodalis']	1
GZMA	66.66666666666667	0.0011246172397418454	0.002568841510316187	-0.06275177165712865	0.426104141523628	['Salmonella', 'Sodalis']	2
MAP1LC3B	50.0	0.001788517950670151	0.0035826076083517355	-0.06121498142364759	0.3872684973095692	['Salmonella', 'Sodalis']	2
ID2	80.0	0.0008479178507379393	0.002125579641421033	-0.048150899265110764	0.3405581557243479	['Salmonella', 'Sodalis']	2
PARVA	33.333333333333336	0.04089027228801751	0.0557043327991425	-0.10126305818670008	0.32372413265110384	['Borrelia']	1
TFF2	16.666666666666668	0.07439301115818386	0.09042477537752783	-0.11074878672634174	0.2877689029322235	['Sodalis']	1
NIFK	26.08695652173913	0.0007346525942784369	0.0019723658376661164	-0.036306426857819755	0.26199127270869144	['Pseudomonas', 'Azomonas', 'Sodalis']	3
GATB	23.529411764705884	0.00648467284785315	0.010502883227127393	-0.04643995024993282	0.23397904732408895	['Pseudomonas', 'Azomonas']	2
MTAP	33.333333333333336	0.003541838312588534	0.006163469648158125	-0.03247213960915975	0.1832438359185663	['Pseudomonas', 'Azomonas']	2
HECA	44.44444444444444	0.0021745296240096457	0.004142881624409488	-0.028984898454231016	0.1777047574620928	['Pseudomonas', 'Azomonas']	2
MUC4	32.0	5.729640175783946e-05	0.0002878248932053967	-0.01747237657766407	0.17065746732357942	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
MALT1	25.0	0.0522126713937607	0.06661259465513518	-0.0468283897646155	0.13825754590893524	['Borrelia']	1
LIPC	25.0	0.0522126713937607	0.06661259465513518	-0.04551342951862333	0.13437521774235667	['Azomonas']	1
MCL1	35.294117647058826	0.00033503303090346744	0.0009904654660732393	-0.012885530181833783	0.10310075337620768	['Pseudomonas', 'Azomonas', 'Sodalis']	3
SUFU	11.764705882352942	0.10127235423692721	0.11970243340872094	-0.020122516649524937	0.04607939229430242	['Salmonella']	1
NLRP1	57.142857142857146	0.0014383502184264667	0.003077734410809378	-0.00296747903437305	0.01941994990565513	['Salmonella', 'Borrelia']	2
VIT	33.333333333333336	0.04089027228801751	0.0557043327991425	0.01016173893994888	-0.03248568810253407	['Salmonella']	1
CTNS	44.44444444444444	0.0021745296240096457	0.004142881624409488	0.007515676084014578	-0.04607818094592995	['Pseudomonas', 'Sodalis']	2
HLA-DQB1	14.285714285714286	0.08525578901603419	0.10227513495766788	0.03309670505503307	-0.08148737298397779	['Salmonella']	1
